universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,cold_min_z,cold_mean_z_topk,cold_count,cold_sigma_best,cold_flag,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
2520,4105716886,3.8160168256855584,0.3083469096725664,1.0589912959127927,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,3.507669916012992,1.339207162823321,0.057316847429488955,0.0734,0.0755,1.0380398977089076
2521,3265796679,13.897412975849974,0.5160724633614131,6.454864933917987,1,0,832,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,13.381340512488562,2.631702705969503,1.8648340998223687,0.5547,0.7378,0.6838710243899508
2522,4148669329,15.788879650763747,0.1520569808133671,2.160728433108671,1,0,851,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,15.63682266995038,2.7593058726637985,0.7704454023950458,0.6215,0.2663,0.9657251945205336
2523,177043311,6.7877857442280165,0.47575576862821245,2.906395401625941,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,6.312029975599804,1.9151247829712097,1.0669136197693718,0.2318,0.3858,0.9167818634071393
2524,3722468468,17.47429235399591,0.42654611092261824,6.70823230024962,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,17.04774624307329,2.8607307925358136,1.903335473690896,0.6674,0.7538,0.6672407545412595
2525,2827313639,27.443428880680116,0.6065306379555687,14.98075238401847,1,1,742,816,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,26.836898242724548,3.3121267542594284,2.706766202730296,0.8414,0.9479,0.12425748359498122
2526,3031021960,8.569864371886302,0.2790144923213581,2.1520047212862763,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,8.290849879564943,2.1482519065669896,0.7663998362038583,0.329,0.2645,0.966297792656549
2527,2395286715,14.663260891307475,0.25099096005382127,3.3123113357660228,1,0,584,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,14.412269931253654,2.6853451063285405,1.1976462344501853,0.5854,0.44,0.8901387656066223
2528,1756643440,3.6832689551049604,0.49967390871239675,1.6563900560726887,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,3.1835950463925635,1.3038006608911303,0.5046405693349165,0.0677,0.1782,0.9988284446612059
2529,1660717204,30.295792016377288,0.3388016186579437,9.23783703630573,1,0,593,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,29.956990397719345,3.4110088255237203,2.2233077712711684,0.8704,0.8532,0.5012051281690862
