I_parameter,E_parameter,Pearson_r,Spearman_r,Mutual_Information
0.9999999998272548,12.169447816708644,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999997932635,12.03106835302872,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999997532462,11.8953129049712,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999997062538,11.762112575239023,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999996512068,11.631400775880062,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999995868802,11.503113134374471,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999995118873,11.377187404202392,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999994246609,11.253563379647117,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999993234339,11.132182814604066,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999992062184,11.012989345179685,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999990707815,10.89592841587766,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999989146208,10.780947209181981,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999987349368,10.66799457835769,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999985286036,10.557020983300907,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999982921367,10.447978429279555,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999980216595,10.340820408415542,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999977128661,10.235501843767778,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999973609818,10.131979035883575,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999999996960721,10.030209611693568,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999965062422,9.93015247563235,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999959910992,9.831767762873733,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999954081904,9.735016794575806,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999947497026,9.639862035036737,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999940070541,9.54626705066782,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999931708313,9.454196470695443,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999999992230724,9.363615949508386,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999911754546,9.274492130571526,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999899927048,9.186792611831237,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999886690375,9.100485912541727,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999871898138,9.015541441445471,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999855391065,8.931929466244322,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999836996081,8.849621084301246,0.17236351980929948,0.9998065173307596,0.01720305628773415
